student_id,first,last,gender,class,major,gpa
7b3945f4-233a-4eda-b358-e034757dbbdd,Frances,Castro,Female,Freshman,Chemistry,3.71
d4ed301d-6c76-403c-bab6-da3758347ec1,Melvin,Vandam,Male,Freshman,Physics,3.19
24266b76-967c-4232-b045-78d31e11df23,Angie,Evans,Female,Freshman,Finance,3.45
73d2237f-25c7-4629-a4c9-3f5ba195806f,Andrea,Thorson,Female,Junior,Physics,2.95
e5098338-a9d7-40dd-b13d-20e7ecaa2b47,Leslie,Norwood,Male,Junior,Physics,3.15
29490b95-3c65-47c7-8782-59b7f34997ec,Shannon,Fellman,Female,Junior,Finance,3.49
37d0e22c-fb3d-424f-85c5-e2bf0f1f13ac,Victor,Mcghee,Male,Junior,Engineering,3.17
d04dac9d-2ee4-4bea-b777-951f1a14a46a,Leon,Stokes,Male,Junior,Physics,3.35
bb6a86f6-3d5f-438f-87aa-5dfdb8c00b85,John,Murphy,Male,Freshman,Math,2.23
32be3f61-13bd-42cc-9349-f1db23bff2bb,Troy,Palmer,Male,Freshman,Chemistry,3.07
0718b67c-ef3a-4b72-af41-9a1dc1dde63a,Neal,Michaelis,Male,Junior,Engineering,3.27
7fbb9e28-0b1b-4a19-8238-1c31c8f98cae,Donald,Herstad,Male,Senior,Math,3.51
be1cba52-a5f1-4c49-ae44-338ec0f77785,Lucy,Bishop,Female,Senior,Finance,3.86
9cb5839c-9ab1-4a40-a33c-df7e896210fb,Brad,Austin,Male,Junior,Engineering,3.28
ca1ccfc9-5c3a-48b2-ab66-f387cc5301a8,Timothy,Bancroft,Male,Senior,Finance,3.32
be764086-dbef-4792-9409-c4ee7509c14a,Lena,Murry,Female,Sophomore,Finance,3.89
6c011938-7ec4-45a5-832e-db570c794f73,Anita,Acevedo,Female,Sophomore,Chemistry,3.36
2e2861dd-7305-4a63-8e02-7b9365df24b7,Timothy,Ward,Male,Junior,Engineering,2.33
3d0b6eb2-9f80-4127-9f05-34ab1f8f373c,James,Kluge,Male,Senior,Engineering,2.69
c9b9f504-87a7-41d0-b1b6-eb12ee28a57f,Landon,Fuentes,Male,Junior,Economics,3.58
816f2ff6-0a88-4fac-85ce-23b26bb7f050,Clarence,Horning,Male,Junior,Engineering,2.96
ef8a4d0b-5912-47c4-9596-146ae84e4fdf,Daniel,Mcphee,Male,Freshman,Finance,3.21
996b4c91-99a8-4c51-9f59-07e8479dd05e,Adam,Petch,Male,Junior,Finance,3.44
c7791cfa-6975-4ce0-88b1-861b337030e5,Blanche,Adams,Female,Senior,Finance,3.64
5cdf1630-2053-4bc3-a12f-aed6bbf98e16,Shaun,Tosten,Male,Junior,Engineering,2.92
2af23a0c-8528-43ca-bf7b-d0d3c5a58ea2,Blair,Shriver,Female,Freshman,Economics,3.84
c44ccb05-a1f8-428d-86d2-4222714ac7fe,Eleanor,Blalock,Female,Junior,Economics,3.75
d607df34-f666-4c3f-98fd-2a7d9bbb50b7,Brandon,Stallings,Male,Junior,Physics,2.96
3420b2d7-59a5-4d6d-b654-5b1d3432c318,Gary,Mack,Male,Freshman,Finance,3.86
da29cd5b-5627-402f-8bec-69abb3b026cb,Jack,Gonzalea,Male,Freshman,Finance,3.75
a9747639-592c-439a-9237-f909149e7689,Jack,Bornstein,Male,Freshman,Physics,3.36
bd563d75-9f89-41dd-8d87-78d47f3d0768,Mark,Alls,Male,Freshman,Engineering,3.13
ac1f1253-81c3-482b-a0dd-f1b34b45b393,Della,Taque,Female,Sophomore,Finance,3.15
269e36aa-d122-4b28-9702-a4303ce51769,Jena,Knox,Female,Freshman,Economics,2.82
fe78bcc7-31ef-4a2e-9d3d-5dc2ee452a49,Julian,Roberts,Male,Junior,Economics,3.69
fa314f76-70c9-400f-a698-4473d4bbe996,Ann,Heuer,Female,Junior,Finance,3.46
0b7a6251-69bc-4d4f-8a06-56f764807a23,Patricia,Holley,Female,Sophomore,Economics,4.0
b376f9e4-390d-43b1-b031-6cb268f99fc6,Thomas,Warren,Male,Freshman,Economics,3.98
a32a9143-1c72-470e-bf09-8191a214e05a,Jeffrey,Hernandez,Male,Freshman,Finance,3.82
f8d9b881-5280-4470-9757-da24700871a0,Linda,Grotts,Female,Sophomore,Chemistry,3.03
3d85fc94-8e7e-4076-ae5b-b299a07b95fc,Melinda,Elliott,Female,Sophomore,Economics,3.95
614a935d-22bc-4be2-8966-c8779d0761a4,Micaela,Jeffcoat,Female,Junior,Economics,3.62
02729256-3eb3-46dd-8dc1-fd5fcb07d842,Curtis,Christie,Male,Sophomore,Finance,4.0
762420e2-c8a3-4f07-bb23-55d266355c3d,Enrique,Urena,Male,Freshman,Chemistry,3.7
a9058359-02fd-4093-bac6-eff9650169f4,Irma,Reynolds,Female,Sophomore,Finance,4.0
07a99a71-b2e5-4775-aa54-c91a3559f495,Julie,Hays,Female,Freshman,Economics,3.67
9d71e691-bc0c-448f-8413-391167de0516,Christopher,Porter,Male,Senior,Physics,2.77
ff47bf40-ac2f-46d3-ad44-d321268c7c37,Ann,Dowling,Female,Sophomore,Chemistry,2.89
3f5981a1-a343-4e00-918b-8383a5e09409,Beulah,Parker,Female,Junior,Physics,3.4
8c76fccf-cdd5-4384-b50a-9d083cf69ed0,Courtney,Belt,Female,Senior,Finance,3.62
9c43d962-59e3-40cc-bdc7-05e7408829d1,Howard,Bridgmon,Male,Junior,Math,3.24
92565eef-ef9b-4368-bf82-8973dba4dcf2,Clara,Mccarty,Female,Junior,Economics,3.49
667ea862-3ba5-4b2e-8be7-e51adc3e171b,Danielle,Blassingame,Female,Sophomore,Economics,3.7
6476c320-fe42-401b-8aae-3d1cf15f929f,Stella,Salinas,Female,Freshman,Chemistry,3.76
bb157112-796c-4555-83ab-fe2f6a7d3ead,Jessica,Osborn,Female,Junior,Chemistry,3.86
e749d5b6-df02-4cbc-9816-db57cac356bd,Howard,Plues,Male,Freshman,Finance,3.97
eff11e02-f571-4408-ba52-0833c7cfea6c,William,Wilson,Male,Junior,Finance,3.85
add93c58-41a2-4761-b3c3-f0d5c596b148,Sarah,Reusswig,Female,Junior,Economics,3.26
79efd0ad-6743-4c1b-8a68-58fceda61b75,Andrea,Woodie,Female,Senior,Economics,3.39
c9b1b355-de02-41e7-a9d1-99c56c1742c2,Yvonne,Mcqueen,Female,Freshman,Chemistry,3.11
8e56936e-2567-42c6-be7e-faa4e45038e0,Juan,Crane,Male,Senior,Engineering,2.85
d83adb9f-c07e-4d50-a736-1044c40fb286,Dean,Jackson,Male,Freshman,Engineering,2.84
8262ce4e-f79e-48d1-a36a-7e0de89c0c0a,Darryl,Irizarry,Male,Junior,Chemistry,3.58
ac1d07b0-1f0b-4989-9ae0-54567308b7b2,Marc,Collister,Male,Freshman,Finance,3.94
8f6f1112-c219-48c0-8864-bf232d1a7d62,Marianne,Weeks,Female,Junior,Math,2.98
f75a4ce3-c484-4c1c-9462-562bbe5e50de,David,Burton,Male,Freshman,Economics,3.8
4113d146-f5ea-4d40-b02a-4e1abaeb499c,Gene,Gilbert,Male,Freshman,Economics,3.11
2fe30576-6837-4ca5-a7f5-052b67734c50,Javier,Dekany,Male,Junior,Engineering,3.24
e061e0a6-ce2a-40d9-a090-a51fbb185eb5,George,Heredia,Male,Freshman,Engineering,3.74
67858b6c-d8bd-498b-a28d-359359819178,Jason,Mendes,Male,Freshman,Chemistry,3.56
dc8abdb5-c4df-4673-a594-61f64b24726e,Andrew,Boniello,Male,Senior,Math,2.83
d2634efc-5593-4d52-bda5-b4d023c3c705,Lisbeth,Neubert,Female,Senior,Engineering,2.78
f71e52a3-5e89-44f7-b96f-4ab8d0448cfd,Terri,Miller,Female,Senior,Economics,3.44
53829176-ce07-4167-b369-bf4e47e64a34,Thomas,Rarden,Male,Junior,Finance,3.59
ee37f44e-6a49-4b3d-9a73-7d506862359b,Kendrick,Amin,Male,Senior,Engineering,3.16
451eadfd-8ef7-4064-9302-15ca3486f18e,Maxwell,Chandler,Male,Senior,Engineering,3.34
795cbd36-4a5f-4c43-a72c-81bc390207e8,John,Wise,Male,Junior,Engineering,3.13
94c9b850-2a4a-441c-b4b8-49e2352eedf9,Belinda,Deveau,Female,Junior,Economics,3.53
2b8d1e68-6b6c-4c3c-935c-7a6b562f9b4d,John,Dickinson,Male,Sophomore,Physics,3.31
f0a56170-52d8-44c4-a83e-151e80ac9a67,Matthew,Kelly,Male,Junior,Chemistry,4.0
7ed358fb-ecb8-476b-a79a-4aa067c3d64a,Robert,Minor,Male,Sophomore,Finance,3.72
bf07b9ec-cc20-46b5-8906-f69044f4b1c2,Eugene,Harris,Male,Freshman,Math,3.55
0c83ce75-19fe-4dfb-a41a-28b1f5123c19,Patrick,Dupree,Male,Junior,Physics,3.55
ece1da62-2fd7-4261-bbd3-334d19b7a1e1,Richard,Weitkamp,Male,Freshman,Engineering,3.32
cec8ad5e-9940-457f-b2e0-5615a2be020c,Janelle,Smith,Female,Senior,Finance,3.76
6bee880a-f929-4bc9-bf8f-264b189e4d0e,Demetrice,Green,Female,Senior,Chemistry,2.87
33b5c6bd-5e8b-4c40-8b87-2edafc73c5c1,Ruth,Turner,Female,Junior,Chemistry,3.42
cd34ced0-17c5-4bce-8115-ae3db93640c7,Margie,Hannon,Female,Junior,Economics,3.42
47edb538-e354-4dca-857a-cbf607b31a02,Domingo,Maldonado,Male,Junior,Finance,3.98
44a3824f-3a5a-4ce3-9eb6-18a8cb934477,Anthony,Warren,Male,Sophomore,Economics,3.77
749db127-7079-4522-8d63-e29dc2ba93ed,Bobby,Boles,Male,Junior,Physics,3.38
b1ea07e2-b007-49a3-ab47-4286aff8393e,Charles,Parris,Male,Freshman,Finance,3.78
845b108c-766e-4591-9542-c7b9f60a6fe1,Mary,Taylor,Female,Sophomore,Economics,3.45
9bb3717f-6ed6-4f69-86b2-90b92bf86bb0,Aretha,Aliaga,Female,Junior,Economics,2.71
a98c52e5-6250-43d8-ace6-e25e9720f7ec,Debra,Foster,Female,Sophomore,Finance,4.0
9a8b4b92-b162-422b-a230-e0616268d0b5,Nathan,Osullivan,Male,Freshman,Physics,3.36
e8e72094-f3cc-4f43-abaa-c410df43fec1,Bryan,Tuten,Male,Sophomore,Engineering,3.42
7ab9f9a3-8f48-4cfc-b99a-5643ea4f586e,Rosa,Brewster,Female,Junior,Physics,3.58
b7bde6af-32ef-4f42-ab01-22bf54ecdb1d,Jose,Pitcher,Male,Sophomore,Economics,3.4
b1e01afc-858a-4bac-91cf-8926f607c513,Matthew,Burgess,Male,Freshman,Chemistry,2.87
589ac302-9cab-40c6-8fd6-425a5fc16686,Susan,Jennings,Female,Sophomore,Chemistry,3.29
0e6da4fb-a095-4901-a70f-2dd4857335b5,Dorothy,Condo,Female,Senior,Finance,3.97
f516dab0-d045-4039-a22e-177c04f75e89,Nancy,Rohde,Female,Freshman,Economics,3.06
0fda2583-db0a-497f-aefd-ccc216744ef3,Renee,Dus,Female,Senior,Economics,3.29
66614bd0-e2f8-4e91-8c88-985778dde976,Charlotte,Pineiro,Female,Senior,Economics,3.75
bafca61d-69f1-4351-92bf-133df6de8304,Marvin,Topper,Male,Sophomore,Physics,3.65
afcbab3c-cd15-4601-a1ba-1e96ad07e58b,Raymond,William,Male,Junior,Chemistry,3.21
fbb1a972-ee89-45b8-8497-1ce4e7c5f144,Paul,Robertson,Male,Junior,Finance,3.09
c4ee9c5e-545e-415c-8896-1ace968c5e64,Robin,Lynn,Female,Sophomore,Finance,3.85
ee80d252-0468-4219-8c9b-75ab1fc01e86,Scott,Spencer,Male,Sophomore,Finance,3.9
6da7ec37-4032-4fab-8787-0a0b95c66939,Doreen,Weiss,Female,Junior,Economics,3.69
664c2234-5bcd-4fbe-a0fa-714473d4e103,Thomas,Irving,Male,Sophomore,Finance,3.57
30a1f114-cc34-4ddd-bc08-1a65d3493d26,Bruce,Orr,Male,Sophomore,Engineering,2.87
717223e2-d69a-48c6-96bb-8463c489b2e8,Maria,Flanders,Female,Senior,Chemistry,3.55
6d875edf-f1e4-4d22-8318-9833b6b8467f,Joseph,Connors,Male,Sophomore,Physics,3.44
55d1e514-f048-40f0-b098-1c615c35c354,Tony,Yates,Male,Sophomore,Finance,3.14
c66b47a7-e993-4168-9844-789a10e10995,Gloria,Parker,Female,Junior,Finance,3.05
cf40d3d4-6512-4678-a9f0-4c18147107d8,Julie,Johnson,Female,Senior,Economics,3.38
cb0aea17-ee2f-4915-9bf3-9742a2efbb5c,Charlotte,Montalvo,Female,Junior,Engineering,3.6
dfeeb135-505d-4e2c-a51a-f279ee548b53,Tracy,Knight,Female,Junior,Finance,3.61
d6afe420-5e15-4f1c-b299-66df3ea063e7,Maria,Blankenship,Female,Senior,Economics,4.0
ba1f73e9-01c8-4615-b6e5-ffab0ec1cbba,Alan,Mckee,Male,Sophomore,Finance,3.34
a121380e-76b6-488f-ba0b-a697272b50d6,Willie,Phillips,Female,Junior,Math,3.15
83ed1125-6ecc-4c7b-b504-0c1bc3428e2a,Katherine,Duval,Female,Junior,Economics,3.56
d0b3df10-57fd-4f3a-93be-6189d79b3fdf,Randall,Fredette,Male,Junior,Physics,2.85
f3850fef-bd4d-4c26-abe8-ba921d0ca5b7,Julie,Cade,Female,Freshman,Economics,4.0
524c365d-64a3-4839-b8dc-8da538ebf536,Kara,King,Female,Junior,Chemistry,3.59
79f43265-c9ea-4d11-8206-73fba91cc681,Ramon,Howe,Male,Junior,Finance,3.76
38c4b682-d43d-4f1c-8d32-9442a3da5258,Jake,Christy,Male,Freshman,Physics,3.34
6dbf1635-e553-4924-bb47-f696a598f7fa,George,Archibald,Male,Senior,Economics,3.55
aad44a4e-6d3f-439f-8ca9-3a39ba9e6ae7,Lynn,Hardy,Male,Junior,Engineering,2.68
db5babf8-c4ec-43c1-bd31-1c99f8dcfc11,Veronica,Gulbranson,Female,Junior,Economics,3.7
a47df47a-2062-4879-87dc-2f4d134f477e,Brandon,Seats,Male,Junior,Finance,3.48
62639595-4e70-4156-9ad1-e7f3a6ef1ccd,Charlie,Tirado,Male,Sophomore,Engineering,3.15
77c0ba2e-5c82-4b07-8467-dc150fae3f12,Manuel,Nardini,Male,Junior,Engineering,3.05
94b22897-c2b3-4ef7-9026-9a3b4cbbd468,Richard,Tomer,Male,Freshman,Chemistry,3.01
0782d90b-a5c8-415b-9c5e-407a8554207f,Dorothy,Williams,Female,Sophomore,Engineering,3.3
0d146b95-7900-4485-b6ab-c1ce2797b710,Timothy,Pursell,Male,Junior,Engineering,3.13
7d4456cf-6115-465c-81ec-1bda2cae86b3,Thomas,Ober,Male,Sophomore,Physics,2.91
b228ee66-b459-4918-927c-957430796137,Kenneth,Kozyra,Male,Freshman,Economics,3.37
321aa865-3e91-4191-a371-2ec4ce47bf01,Shawn,Murphy,Male,Senior,Engineering,2.75
15c2c307-cc49-4146-a1ba-704b1df95873,Weldon,Charles,Male,Junior,Physics,3.49
40ad9f88-d717-4569-8063-7365e30b4c66,Catherine,Hubbard,Female,Junior,Finance,3.6
bbadb051-978e-41af-82b4-103a1488fd50,Mary,Cross,Female,Freshman,Finance,3.81
cf6b2c66-39d7-4fe4-b7ae-6d434c9a2d31,Charles,Maloch,Male,Junior,Engineering,3.1
dfa25346-ede2-40aa-ab4a-4749368f477d,Christopher,Evans,Male,Junior,Math,3.07
e27f0fbd-bc52-4b44-bc0e-2b6b8bfddc36,Leonard,Lanzetta,Male,Sophomore,Engineering,2.84
ca588281-ec7d-4154-8585-6b9b59e7d43c,Jim,Hanks,Male,Sophomore,Finance,4.0
ab1c9bf3-e4a5-4a55-8b4f-3d2d9dc1c698,Robert,Laur,Male,Junior,Physics,3.3
9e8c73c5-6465-410f-91f1-ceb35e1370ef,Daniel,Robinson,Male,Senior,Physics,3.15
056e5b22-08ef-4374-b92c-050fa8f1eaeb,Virgina,Peterson,Female,Junior,Engineering,3.26
048da33f-5be7-4561-ab90-e7369613f622,Carolyn,Omalley,Female,Sophomore,Chemistry,3.36
4ab93d63-3927-45a7-a70f-e968716346d5,Michael,Mcculley,Male,Senior,Engineering,3.11
1faf9e0d-eb59-4131-b490-c90ff16cac58,Juan,Rowan,Male,Freshman,Physics,3.85
848e2f17-6ffb-40ab-831e-74bf0b863b50,Alba,Walker,Female,Junior,Finance,3.18
91136cc3-d652-48bb-8013-4a1207996c5f,Leann,Katz,Female,Senior,Chemistry,3.74
31edccc1-3b46-4f86-8001-fdbbcfb3cbfa,Floyd,Torres,Male,Junior,Engineering,3.5
1428f7eb-7ce2-481f-a46e-45bf0ca1f08d,Richard,Fuentes,Male,Freshman,Chemistry,3.13
d4dee99c-c63c-4d80-92a9-dc7597cc8302,David,Kozak,Male,Freshman,Chemistry,3.14
47615298-9ebf-43eb-8535-92515913e524,Ellen,Wood,Female,Sophomore,Physics,3.2
f0b60d41-08a3-4c5f-bf1a-1417a04e202b,Daniel,Canfield,Male,Sophomore,Economics,3.51
d050e4e1-be17-457f-ac12-1d36aa0a5a2e,Dan,Hudson,Male,Sophomore,Physics,3.32
22050ea6-8e69-4362-a5c2-771226a79287,Kathryn,Abrams,Female,Senior,Economics,2.75
d648a579-2e32-492a-b585-21ad439e2e43,Kathleen,Franz,Female,Sophomore,Economics,2.84
f03f736c-83b0-4695-8aef-0f4cd177226e,Dolly,Manery,Female,Sophomore,Engineering,2.79
9c7ea30b-fb24-483b-94f3-c78f468d5ca5,Mary,Ahrens,Female,Freshman,Economics,3.62
dcf51f04-f767-4a44-9ddd-c5d4e60eb48b,Margaret,Lindsay,Female,Senior,Chemistry,3.65
8b7c66d3-b891-4ce8-b415-f789a3f970ae,Clyde,Peterson,Male,Senior,Physics,3.33
9442178b-1a75-4ee7-af3c-d229f0184eb4,John,Steinberger,Male,Sophomore,Finance,3.37
4c6f24df-1125-487e-89f3-5e691aa2a365,Gregory,Powell,Male,Senior,Math,3.02
e3008cb7-1590-42e5-9064-177826bd7de7,Ryan,Decarr,Male,Senior,Engineering,3.07
f4e9d73b-60f6-4dc1-b061-23db285fc873,Paul,Sutton,Male,Sophomore,Finance,3.93
b1b44635-87d1-4eb4-800e-df9a489aedb6,David,Reid,Male,Senior,Physics,2.41
f226202d-f91d-4a37-b6a1-02e15ce5bd76,Howard,Swartz,Male,Junior,Engineering,3.07
116fe845-bfd2-4a78-8c3d-5fe17a784504,Christine,Cook,Female,Junior,Economics,3.31
5e2533e5-ba0a-41ab-8bdc-70b106d07978,Mitzi,Flor,Female,Senior,Engineering,2.93
073627a5-bd62-458f-9634-7ffaae2c7c2d,Vincent,Andrews,Male,Freshman,Finance,3.44
265022b3-f2c0-4dfc-9d1a-7bc722f1456c,Romana,Williamson,Female,Junior,Physics,3.11
b947fc6e-9d84-4076-9da8-20f76459d735,Maria,Bath,Female,Junior,Chemistry,4.0
35b7195b-b338-40b7-8da6-de233c5fff85,Johnathan,Hamilton,Male,Freshman,Physics,3.57
2cae9171-8d2b-4c1e-a4bc-e640ebff14f7,Paula,Salazar,Female,Junior,Engineering,2.42
aeb606f4-1dfc-4690-99a1-1fffad8772cf,Haley,Alford,Female,Freshman,Economics,3.96
4a1ead72-06e5-44e5-8dbc-813b36441859,Wanda,Toney,Female,Senior,Finance,3.39
00ba6972-a3c9-42f6-bf61-d5cca371e5f2,James,Mcmahan,Male,Junior,Physics,3.94
61b47cf2-5e98-4413-9948-070cb29c1a1e,Joseph,Barner,Male,Freshman,Engineering,2.75
0bb288a5-bb30-482c-bd22-9a7df960c881,Diana,Cooper,Female,Junior,Economics,3.38
446fb9a4-adf3-4169-b3d0-b5688496f5e9,Carol,Garrett,Female,Sophomore,Economics,2.49
6a79445f-20b2-407f-9210-fa2ea66420ab,Robert,Williams,Male,Junior,Finance,3.74
349c53de-fab8-4e18-b556-ef5d6a2abb9f,Thomas,Perry,Male,Freshman,Finance,3.77
69894918-bcf7-41f8-9584-59b29b8e95aa,Richard,Deaton,Male,Junior,Chemistry,3.85
e18f99c1-47fc-42f2-8885-37d2a8913646,John,Metelus,Male,Freshman,Math,3.75
c8c5ea51-6c26-4059-8095-cc49856db6d1,Ruben,Radley,Male,Junior,Physics,3.49
6ec4690f-7b4b-40a3-83cf-7ff788cdd109,Jessie,Petersen,Male,Junior,Finance,3.51
86b919db-c2d2-49ef-af49-bfebf5be5e15,Oscar,Joosten,Male,Junior,Math,3.5
2b87924b-0037-46eb-a2bd-d7ea48ed9059,Thomas,Maurey,Male,Senior,Engineering,3.46
85f12c62-edda-4806-b16c-48250373edb7,Steve,Manzano,Male,Freshman,Engineering,3.47
b6c5de3e-920d-4d5e-9697-4caeb2737664,Dennis,Wilson,Male,Senior,Physics,3.09
76679964-022b-483c-b060-8e389abcbfec,Eddie,Morris,Male,Freshman,Finance,3.36
6eefc6c1-64c9-443e-b3a1-0427704fc576,Shawn,Burch,Male,Sophomore,Math,3.47
5625f2cf-93b1-4ec1-8130-0a814c181bd7,Eduardo,Grisham,Male,Sophomore,Physics,3.32
e0ccead3-967d-4e7a-967d-7f57c00a9e49,Barbara,Fontenot,Female,Freshman,Chemistry,3.39
2f32ceb3-3a1a-4ae9-8624-47c8cca0a0c4,Kate,Baskin,Female,Sophomore,Economics,3.48
0d53ab77-1b22-4262-9e9a-e0629d4f187c,Angela,Owens,Female,Senior,Economics,3.93
c883a0bf-3838-4e6b-b784-24d13d9e2e67,Edward,Plank,Male,Junior,Physics,3.27
d5bb39df-7f1b-40d6-971e-caccbb4ab2e3,Shaquita,Raby,Female,Freshman,Math,3.55
56c00e04-5561-4f5d-9121-c05b382acf3d,Donna,Palen,Female,Junior,Engineering,2.88
6099ffe1-e83a-4b88-95dc-b7ae2714ed2e,Judie,Tieman,Female,Sophomore,Economics,3.66
c9968b35-a1b0-4633-b4dc-b781a2ecd545,Scott,Nguyen,Male,Junior,Engineering,2.83
041bfcb1-28f7-4b84-b05f-fde8c9603862,Victor,Monroe,Male,Sophomore,Physics,2.83
38541394-009d-47c1-92c7-d1107c40d51a,Charles,Reel,Male,Junior,Physics,3.49
f6cdf56c-1412-427e-8467-48a9713710eb,Eugene,Murphy,Male,Senior,Engineering,3.22
791cdaf5-d75f-49e1-85d2-e8d2f2994e8c,Diane,Hernandez,Female,Senior,Finance,3.98
05146ac9-19fe-4845-8118-7ef62c414f98,Jesus,Allard,Male,Senior,Physics,3.17
76a63098-4f32-4f96-93b7-02887a560ccf,Keith,Smith,Male,Senior,Physics,3.63
35595d75-4b35-47f7-b20d-019bfbdc97dc,Thomas,Rankin,Male,Freshman,Chemistry,3.12
062927a1-94fd-4f0d-8063-f3fd47de8b95,Jannette,Patterson,Female,Sophomore,Finance,3.64
5637c44e-5c3c-49c7-be7a-e1a5d60abb16,Robert,Malone,Male,Junior,Finance,3.59
de461ca4-105d-41c0-bbfe-e90c9ed78051,Steve,Kirtley,Male,Freshman,Engineering,3.03
10bfb476-3cd3-4e99-8af5-b619db42b757,Betty,Burgos,Female,Sophomore,Finance,3.91
33099352-3b63-489e-beef-b5bc68339e77,Linda,Denton,Female,Junior,Chemistry,3.11
f22cda97-8675-41b6-8a12-8eb0597c268d,Marquis,Krauss,Male,Senior,Finance,3.27
9eba1076-bc5c-47f2-888a-63f019eb2aeb,Stephanie,Garcia,Female,Senior,Engineering,3.23
3b48b1e6-77cb-4b2e-9659-8ebf5684fbf2,James,Ortega,Male,Sophomore,Chemistry,3.07
23fd16a3-f571-4771-aa5e-59a2bec51762,Nathan,Gonzalas,Male,Junior,Math,3.31
2751831e-c01b-47cf-82a6-7c59e0012d1a,Richard,Clark,Male,Sophomore,Chemistry,3.45
4e4a3a25-b339-4a2d-9d8c-b50afc70bb00,Jennifer,Mcdaniel,Female,Junior,Economics,3.76
991c6e31-84a6-4309-b9ee-a775869cd82a,Jimmy,Sweat,Male,Sophomore,Physics,2.99
22212e3a-068c-48c6-aa9e-9d3cb62b58d3,Erwin,Moradian,Male,Sophomore,Engineering,2.89
168dbd9f-4e3e-4496-ba6b-177c8483d7f3,Steve,Mercer,Male,Senior,Engineering,3.39
9e6d5eb8-e0a4-463c-89fc-601a4d1b1156,Colleen,Mccowin,Female,Sophomore,Economics,3.01
8fb248d8-d20a-4725-ba10-35485a8220d6,Ruth,Fernandez,Female,Sophomore,Finance,4.0
57e710a5-1821-4811-a4b7-f1c1dd997662,Edgar,Hickman,Male,Junior,Engineering,2.97
b3f77b1a-0fe6-47fa-9a69-f509d67ed185,Ashley,Sanders,Female,Senior,Finance,3.71
ad1ead49-dfcf-4825-896e-731a13d02596,Charles,Roe,Male,Sophomore,Math,3.27
a46e402b-19a8-4cdb-b818-6ff2c49d8c9d,Gregory,Mitchell,Male,Sophomore,Chemistry,3.82
2440b739-e4a4-4677-8eef-effc8d44ede0,Jack,Wynn,Male,Freshman,Economics,3.53
e4543714-e5ee-4daf-9f38-f3b572dcd3c2,Antonio,Clifford,Male,Junior,Engineering,2.96
b52c4c28-7a79-43e6-b076-8a71400c2c1b,Randall,Carr,Male,Sophomore,Finance,3.76
75dc5f70-18c1-4f95-80dc-16916a00fe31,Viola,Francese,Female,Freshman,Finance,3.96
86d4ef38-ccbe-499a-991c-444001a06c72,Marc,Garcia,Male,Freshman,Engineering,2.63
e16aed23-af8d-4030-add7-96f277e5eebe,Bernice,Boyer,Female,Freshman,Finance,4.0
c7f53245-8110-4d92-908f-92da442d832c,Kelly,Maldonado,Female,Freshman,Economics,3.14
b50567f3-6a76-43b0-80c8-d31c1dc8d632,Jose,Koenen,Male,Sophomore,Chemistry,3.73
4b2321c1-7114-4009-a128-bea3bf53796d,Maria,Tucker,Female,Sophomore,Finance,3.64
a8726f66-1f9a-448a-985b-95f50475534c,Patti,Mattox,Female,Sophomore,Chemistry,3.74
931fde6c-0b97-40b5-9083-481952f101e9,Herbert,Snyder,Male,Sophomore,Math,2.92
9a8f7c48-8c70-47ed-b81c-eb6ec695ddd5,Jim,Waldal,Male,Sophomore,Physics,3.69
1716afab-6b42-43ea-94df-5eedab419fdc,Mary,Swink,Female,Freshman,Economics,3.58
29e61323-721c-4ef8-9584-f1967bf64c72,Aaron,Phillips,Male,Junior,Physics,3.18
521e6de5-e4c7-477b-a024-a1e6fff5d01a,William,Arthur,Male,Senior,Engineering,3.37
51aae71e-fe83-4010-a17a-13c9fe9278ed,Kevin,Brawley,Male,Senior,Engineering,2.85
d5320f83-3f0e-459f-81f4-e9d806408e7d,Kenneth,Turner,Male,Junior,Economics,3.77
2ad89737-2025-4366-a046-3366c7d3e65b,Mark,Cash,Male,Junior,Math,3.35
a56652d3-4fb0-4f38-a231-3b62b8a896d7,Marion,Ramirez,Male,Freshman,Engineering,3.15
4f85c0d7-6d52-42bd-9c95-bf290a002929,Jack,Molina,Male,Freshman,Finance,3.24
2877dc6a-9ed0-46f2-92f6-f51cf45701ed,Judith,Martinez,Female,Junior,Chemistry,3.84
3415f465-9824-40cf-8277-1626bfa539f7,Justin,Ayala,Male,Junior,Finance,3.81
fa1b3b80-45d1-42da-b19e-12e699d16665,Theresa,Baumgardner,Female,Senior,Engineering,2.98
1272adb2-c3f6-47a5-9235-5ec92c1f23f0,Michael,Angel,Male,Sophomore,Finance,3.56
0765246a-62b3-401d-b656-2c5eba007a7b,Patrick,Warren,Male,Freshman,Physics,3.38
60cd9852-ffbc-4c8b-8c99-37b1d9719b5c,Stephen,Mcmillan,Male,Freshman,Finance,3.12
9d837684-0f61-4e1a-bd1d-de6a0cb04ae0,Walter,Boylan,Male,Freshman,Physics,3.46
b42e8b32-54b6-4019-b85e-5a4b279efd02,Brian,Osher,Male,Senior,Engineering,3.66
c26e1dd2-5903-46cd-b9be-b1ff6523a405,John,Britt,Male,Sophomore,Economics,3.48
21715461-6176-4d70-b66b-4c837c1768be,Charles,Murphy,Male,Senior,Engineering,3.25
0b1caed7-726a-442c-85a7-d014dc47d5a7,Richard,Kelly,Male,Freshman,Economics,3.68
